"Date","Air Temperature"
"06/28/2015",75.9821854346721
"06/28/2016",71.5340622807018
"06/28/2017",65.7174892772041
"06/29/2014",65.864018469657
"06/29/2015",77.9856764998755
"06/29/2016",68.7198914386584
"06/29/2017",72.2460723864722
"06/30/2014",69.3901299956083
"06/30/2015",69.3319840055937
"06/30/2016",68.022257255464
"06/30/2017",70.2471476027687
"07/01/2014",77.8854706142289
"07/01/2015",80.8644260187685
"07/01/2016",69.0955738434164
"07/01/2017",67.4022909240472
"07/02/2014",74.7740778210117
"07/02/2015",80.6516661341124
"07/02/2016",70.6356785159463
"07/02/2017",68.4478937513004
"07/03/2014",67.3900667251975
"07/03/2015",80.9838046241375
"07/03/2016",67.7273309796999
"07/03/2017",67.1552997198879
"07/04/2014",68.4576615384615
"07/04/2015",79.8945192972749
"07/04/2016",65.4663034812649
"07/04/2017",69.0724818096679
"07/05/2014",69.3454613686534
"07/05/2015",79.813921006641
"07/05/2016",64.336366792607
"07/05/2017",72.841593214172
"07/06/2014",74.9060759717315
"07/06/2015",77.1290048117747
"07/06/2016",69.4952535925613
"07/06/2017",74.730193429478
"07/07/2014",74.8044259259259
"07/07/2015",72.3328208380719
"07/07/2016",66.3682648142898
"07/07/2017",67.4104256172788
"07/08/2014",76.5424915854739
"07/08/2015",66.5267171717172
"07/08/2016",68.6627116242828
"07/08/2017",71.8973516994633
"07/09/2014",75.2953081650571
"07/09/2015",75.8359166433305
"07/09/2016",67.4423922611407
"07/09/2017",72.5744592404707
"07/10/2014",75.1034705571227
"07/10/2015",69.9928950735764
"07/10/2016",68.3606611927398
"07/10/2017",70.1780307494509
"07/11/2014",78.0360914687775
"07/11/2015",68.9285375796178
"07/11/2016",67.5388499776086
"07/11/2017",69.466241881404
"07/12/2014",79.8500498886414
"07/12/2015",71.6557920730182
"07/12/2016",70.7963838383838
"07/12/2017",67.0280320393923
"07/13/2014",78.3049505824215
"07/13/2015",71.9877179674204
"07/13/2016",70.1664857397504
"07/13/2017",68.4818733104406
"07/14/2014",76.0747654320988
"07/14/2015",72.7197082711752
"07/14/2016",70.4562507820181
"07/14/2017",70.8755860796729
"07/15/2014",76.2134899034241
"07/15/2015",70.3275423788422
"07/15/2016",71.5633629976581
"07/15/2017",70.5573811700183
"07/16/2014",75.9684056894173
"07/16/2015",72.1481832276894
"07/16/2016",69.7262240071397
"07/16/2017",69.01763173608
"07/17/2014",72.0898121400089
"07/17/2015",72.4308652640379
"07/17/2016",72.3726076360682
"07/17/2017",70.580997179801
"07/18/2014",71.1919270371028
"07/18/2015",79.605366449935
"07/18/2016",69.5784198250729
"07/18/2017",74.423807525528
"07/19/2014",70.5967906618779
"07/19/2015",82.0418369795342
"07/19/2016",71.3677966389408
"07/19/2017",71.378109919571
"07/20/2014",64.4557537643933
"07/20/2015",73.629937122864
"07/20/2016",73.9557912844037
"07/20/2017",69.0993692919308
"07/21/2014",69.1285547186531
"07/21/2015",69.5860393864182
"07/21/2016",74.0520583456947
"07/21/2017",71.0399973337599
"07/22/2014",66.3751618152233
"07/22/2015",69.3215039114002
"07/22/2016",67.6176471896782
"07/22/2017",74.6652676525724
"07/23/2014",62.8574270931326
"07/23/2015",70.1614754501624
"07/23/2016",68.1338948194662
"07/23/2017",71.7581080037083
"07/24/2014",61.2795622241836
"07/24/2015",68.3483713900135
"07/24/2016",71.4421116427432
"07/24/2017",72.3276520989384
"07/25/2014",67.6114607738729
"07/25/2015",65.8033345021038
"07/25/2016",74.7652589533545
"07/25/2017",76.6587722781867
"07/26/2014",71.1579277108434
"07/26/2015",64.8584670303765
"07/26/2016",70.780143434854
"07/26/2017",74.5185597370133
"07/27/2014",73.4646995651016
"07/27/2015",67.0025823190867
"07/27/2016",73.7682124491519
"07/27/2017",66.7572995414997
"07/28/2014",76.4882322695035
"07/28/2015",68.5129668698648
"07/28/2016",76.2078362042913
"07/28/2017",69.8097968532165
"07/29/2014",77.1002433371958
"07/29/2015",79.2009633168927
"07/29/2016",77.1218256613944
"07/29/2017",72.065904994654
"07/30/2014",76.0646101995565
"07/30/2015",79.167454308094
"07/30/2016",71.7186156824782
"07/30/2017",72.2998974123411
"07/31/2014",76.9404975566415
"07/31/2015",79.3824054883344
"07/31/2016",68.9015857980101
"07/31/2017",74.4234919607746
"08/01/2014",76.1409911268855
"08/01/2015",78.356018074383
"08/01/2016",67.1227712076416
"08/01/2017",75.4570633499492
"08/02/2014",74.5018622834296
"08/02/2015",75.964612327383
"08/02/2016",66.7315482841181
"08/02/2017",83.4645493394695
"08/03/2014",77.6182343541944
"08/03/2015",74.8556546160741
"08/03/2016",69.0486133093525
"08/03/2017",80.4973428016461
"08/04/2014",79.3262940031841
"08/04/2015",70.872570124609
"08/04/2016",71.2048723197931
"08/04/2017",75.8650808870691
"08/05/2014",72.4729460543914
"08/05/2015",67.0499000969932
"08/05/2016",71.1870177617017
"08/05/2017",69.5415714883035
"08/06/2014",73.2308891279018
"08/06/2015",64.6695280513919
"08/06/2016",66.3082043362777
"08/06/2017",72.1829070112894
"08/07/2014",73.242412347221
"08/07/2015",76.8409423577538
"08/07/2016",65.8137061779848
"08/07/2017",73.501543131131
"08/08/2014",72.5147165775401
"08/08/2015",70.7476938848736
"08/08/2016",65.8220704413732
"08/08/2017",74.7972435897436
"08/09/2014",73.1346821844226
"08/09/2015",72.3237251585624
"08/09/2016",67.1172089959996
"08/09/2017",75.3093241282331
"08/10/2014",75.7079186730872
"08/10/2015",75.5173243959629
"08/10/2016",68.6086615829608
"08/10/2017",71.1473683708508
"08/11/2014",80.7157615248227
"08/11/2015",74.3450915244871
"08/11/2016",71.8901898096305
"08/11/2017",70.0481209000763
"08/12/2014",74.5031188251001
"08/12/2015",74.8669240475904
"08/12/2016",75.9494347473656
"08/12/2017",69.8626261050442
"08/13/2014",67.9563991051454
"08/13/2015",74.5862499250105
"08/13/2016",78.0988047229791
"08/13/2017",67.916354945246
"08/14/2014",67.5015542763158
"08/14/2015",65.7096196233683
"08/14/2016",74.2309767711963
"08/14/2017",69.302013363898
"08/15/2014",68.5715966754156
"08/15/2015",65.1747717307196
"08/15/2016",74.8154885412877
"08/15/2017",65.9117353070901
"08/16/2014",72.3369785804284
"08/16/2015",68.3552215733425
"08/16/2016",70.4900761745626
"08/16/2017",72.1866179547871
"08/17/2014",72.9377954144621
"08/17/2015",70.2262247620421
"08/17/2016",71.2621336515513
"08/17/2017",71.688688569473
"08/18/2014",75.0970857897052
"08/18/2015",73.6682976289517
"08/18/2016",75.5736095386673
"08/18/2017",69.6334128378378
"08/19/2014",75.4543749428441
"08/19/2015",75.9811542826263
"08/19/2016",80.245063020214
"08/19/2017",70.3223123644252
"08/20/2014",68.5853180043384
"08/20/2015",69.3400617941615
"08/20/2016",78.6453282644628
"08/20/2017",69.1641361029028
"08/21/2014",66.678442680776
"08/21/2015",66.5491784670068
"08/21/2016",69.2090269702277
"08/21/2017",70.9390023201856
"08/22/2014",69.2264468736336
"08/22/2015",67.5036480816863
"08/22/2016",67.5846010016695
"08/22/2017",72.9156672014975
"08/23/2014",72.618352112676
"08/23/2015",69.9949377079121
"08/23/2016",69.9844198210599
"08/23/2017",71.4594157332809
"08/24/2014",70.7596091751213
"08/24/2015",67.6575200395844
"08/24/2016",74.0517465968586
"08/24/2017",68.8969494007267
"08/25/2014",73.8519618070904
"08/25/2015",69.4422520288548
"08/25/2016",77.3375829547019
"08/25/2017",68.7026944253269
"08/26/2014",76.6070893169877
"08/26/2015",70.2445992320614
"08/26/2016",77.5413962672782
"08/26/2017",70.5875473708241
"08/27/2014",76.8341998239437
"08/27/2015",72.9083106819266
"08/27/2016",69.3872059088453
"08/27/2017",74.2786393616155
"08/28/2014",70.1285979202773
"08/28/2015",70.7994898648649
"08/28/2016",65.7412258457787
"08/28/2017",76.2876470947639
"08/29/2014",68.2937730870712
"08/29/2015",66.3249948612539
"08/29/2016",67.2867717647059
"08/29/2017",75.1172079276773
"08/30/2014",64.5707402826855
"08/30/2015",62.5215417343545
"08/30/2016",66.4923576974565
"08/30/2017",71.2001954088408
"08/31/2014",65.4692598639456
"08/31/2015",64.0004641909814
"08/31/2016",65.9471941531617
"08/31/2017",68.5693303868741
"09/01/2014",67.8946019024132
"09/01/2015",63.0640153840177
"09/01/2016",64.3337436176731
"09/01/2017",70.2850273804202
"09/02/2014",65.1775638213878
"09/02/2015",62.9157822128208
"09/02/2016",62.9090737422467
"09/02/2017",74.7096124837451
"09/03/2014",63.911527448397
"09/03/2015",60.8554297525098
"09/03/2016",62.2979811188811
"09/03/2017",76.6705593291405
"09/04/2014",65.8079675227253
"09/04/2015",59.967829924754
"09/04/2016",62.2173632538569
"09/04/2017",77.1933226781858
"09/05/2014",69.7111179631751
"09/05/2015",59.8916233941853
"09/05/2016",62.2226909856191
"09/05/2017",76.4752252915899
"09/06/2014",73.304804415011
"09/06/2015",59.2200354242267
"09/06/2016",62.3921758934828
"09/06/2017",73.8525104338924
"09/07/2014",72.2407760141093
"09/07/2015",63.5385436364873
"09/07/2016",62.8496734946384
"09/07/2017",71.1526622884567
"09/08/2014",64.8340229276896
"09/08/2015",66.0075660414097
"09/08/2016",63.8934809619238
"09/08/2017",70.1241324291982
"09/09/2014",65.5771781305115
"09/09/2015",67.527311713456
"09/09/2016",63.8876454844908
"09/09/2017",66.5277316050324
"09/10/2014",63.9429942907334
"09/10/2015",69.3837960516089
"09/10/2016",65.8701705220491
"09/10/2017",68.3699277453144
"09/11/2014",66.5181387181738
"09/11/2015",74.4663553179924
"09/11/2016",64.1139917146468
"09/11/2017",64.9713134535485
"09/12/2014",65.3385554935862
"09/12/2015",70.777953909465
"09/12/2016",64.6924989786191
"09/12/2017",68.9211320339977
"09/13/2014",68.6409033112583
"09/13/2015",65.240437613318
"09/13/2016",65.9360646681888
"09/13/2017",65.2602746283699
"09/14/2014",70.1677931338028
"09/14/2015",61.6778835177635
"09/14/2017",69.7592321953828
"09/15/2014",71.5486813380282
"09/15/2015",60.7504270826674
"09/15/2016",63.0790710382514
"09/15/2017",63.9529550374173
"09/16/2014",67.9699059340659
"09/16/2015",62.6027715039053
"09/16/2016",64.6735532902521
"09/16/2017",64.5839972217399
"09/17/2014",66.6439929886065
"09/17/2015",60.4074417217327
"09/17/2016",62.3995386458957
"09/17/2017",60.975379196382
"09/18/2014",64.863639563534
"09/18/2015",63.4584120423209
"09/18/2016",63.0268127573452
"09/18/2017",58.5535357378009
"09/19/2014",69.3608601676224
"09/19/2015",64.5309205163043
"09/19/2016",62.5774646916982
"09/19/2017",56.3334255566214
"09/20/2014",67.3737615262321
"09/20/2015",66.57872799511
"09/20/2016",60.8499863060596
"09/20/2017",56.2764692982456
"09/21/2014",69.5900978404584
"09/21/2015",61.2369416828943
"09/21/2016",60.3023013976392
"09/21/2017",59.2475891996143
"09/22/2014",67.6743710021322
"09/22/2015",58.9669522849462
"09/22/2016",59.6106027682691
"09/22/2017",59.8589172408373
"09/23/2014",64.4408399465002
"09/23/2015",61.4430926701571
"09/23/2016",59.2229579288026
"09/23/2017",62.2926339760134
"09/24/2014",62.9572662125099
"09/24/2015",64.9916798013087
"09/24/2016",61.6951012968805
"09/24/2017",62.620049568413
"09/25/2014",63.2794237588652
"09/25/2015",60.1632269032567
"09/25/2016",65.4395506582713
"09/25/2017",62.1583320083474
"09/26/2014",62.6508745551601
"09/26/2015",58.7800248653129
"09/26/2016",65.7120965710287
"09/26/2017",64.6410999291283
"09/27/2014",62.0543348927531
"09/27/2015",57.1416776892205
"09/27/2016",64.3188361246555
"09/27/2017",66.2155130712227
"09/28/2014",59.2487277580071
"09/28/2015",58.3014408612486
"09/28/2016",61.0049517000076
"09/28/2017",71.7082751912852
"09/29/2014",57.2868130311615
"09/29/2015",60.9816615963272
"09/29/2016",59.5857567853366
"09/29/2017",63.7423010219882
"09/30/2014",59.8321227417641
"09/30/2015",57.8764286285273
"09/30/2016",57.8683925126813
"09/30/2017",59.2130146157473
"10/01/2014",59.0881709671757
"10/01/2015",60.7446735223188
"10/01/2016",57.413102059427
"10/01/2017",57.453456381682
"10/02/2014",60.0081797101449
"10/02/2015",58.0481359729096
"10/02/2016",58.0883509749304
"10/02/2017",57.0708857385193
"10/03/2014",59.2322598669623
"10/03/2015",59.9548513283678
"10/03/2016",58.0149421388667
"10/03/2017",61.3208121150235
"10/04/2014",60.6797445676275
"10/04/2015",61.0783082066869
"10/04/2016",57.4505214609834
"10/04/2017",59.9429979676802
"10/05/2014",61.8994339788732
"10/05/2015",62.3232744099954
"10/05/2016",58.9867080348911
"10/05/2017",55.3707816951567
"10/06/2014",65.2856751985878
"10/06/2015",60.3571353630436
"10/06/2016",58.5438808109769
"10/06/2017",55.3638375220644
"10/07/2014",60.7231094373062
"10/07/2015",59.7710698040588
"10/07/2016",58.2302418924075
"10/07/2017",56.0427977721948
"10/08/2014",61.1897334983498
"10/08/2015",61.2462258619887
"10/08/2016",59.3815335419785
"10/08/2017",54.2888039625718
"10/09/2014",58.4970929155084
"10/09/2015",62.1154593959125
"10/09/2016",54.6560507768094
"10/09/2017",54.4287425097699
"10/10/2014",57.5270344502124
"10/10/2015",62.1874646153846
"10/10/2016",53.2693784807307
"10/10/2017",53.2191670392846
"10/11/2014",59.0182195057135
"10/11/2015",59.7273047366215
"10/11/2016",53.6980139087748
"10/11/2017",52.7485785975858
"10/12/2014",59.2229144076082
"10/12/2015",60.3127594189017
"10/12/2016",54.7348891685896
"10/12/2017",50.5887520369364
"10/13/2014",61.0466651480638
"10/13/2015",57.6637998407546
"10/13/2016",55.0978072508931
"10/13/2017",50.5156274894101
"10/14/2014",57.4516350834492
"10/14/2015",54.9207455472423
"10/14/2016",54.6341771000909
"10/14/2017",49.7740145377451
"10/15/2014",55.3812971302428
"10/15/2015",58.2585161290323
"10/15/2016",53.6323782169118
"10/15/2017",53.1804219119554
"10/16/2014",57.5327632978723
"10/16/2015",58.8842328341339
"10/16/2016",53.7463617692364
"10/16/2017",55.8597745613748
"10/17/2014",55.8417658366099
"10/17/2015",60.2139573330423
"10/17/2016",54.6001054642721
"10/17/2017",54.4242801669178
"10/18/2014",58.6966732165741
"10/18/2015",59.2832963352161
"10/18/2016",54.2225531610224
"10/18/2017",55.6230692467553
"10/19/2014",60.3943322359641
"10/19/2015",60.5871572399641
"10/19/2016",53.2900109476565
"10/19/2017",53.3624491919262
"10/20/2014",59.3634558366622
"10/20/2015",58.8397035982397
"10/20/2016",54.951550666068
"10/20/2017",51.2709707275075
"10/21/2014",56.6363891595076
"10/21/2015",56.5356326272526
"10/21/2016",54.0977581038689
"10/21/2017",50.4343555900621
"10/22/2014",54.9568098375055
"10/22/2015",56.0697444110777
"10/22/2016",54.4872159686779
"10/22/2017",55.3083316356228
"10/23/2014",52.3408659517426
"10/23/2015",53.2723682076237
"10/23/2016",55.8227658683053
"10/23/2017",56.6042642320086
"10/24/2014",52.0357928007024
"10/24/2015",53.143618826649
"10/24/2016",55.6875669291339
"10/24/2017",55.6209254892714
"10/25/2014",51.959395711501
"10/25/2015",55.4216244702208
"10/25/2016",56.9442928910605
"10/25/2017",53.373958357233
"10/26/2014",50.1065953751942
"10/26/2015",54.3050648044032
"10/26/2016",55.1772327198867
"10/26/2017",54.0976458354469
"10/27/2014",50.5848317265557
"10/27/2015",54.4187288858557
"10/27/2016",55.1405979183583
"10/27/2017",54.8452894563064
"10/28/2014",52.9149810410203
"10/28/2015",55.4123399364478
"10/28/2016",58.4827771295216
"10/28/2017",55.3613936543684
"10/29/2014",56.8366805826968
"10/29/2015",57.2781370580001
"10/29/2016",54.4719420625724
"10/29/2017",52.9848253126184
"10/30/2014",53.8096408481177
"10/30/2015",58.8590886633729
"10/30/2016",50.8327642088205
"10/30/2017",53.2501188265874
"10/31/2014",51.5471842389349
"10/31/2015",57.0839547223205
"10/31/2016",53.251928456776
"10/31/2017",50.8010963706351
"11/01/2014",50.3578503521127
"11/01/2015",52.9813485072882
"11/01/2016",52.8674779786741
"11/01/2017",52.787662817552
"11/02/2014",51.0917679305619
"11/02/2015",51.6328533514801
"11/02/2016",53.5278059306696
"11/02/2017",48.9498746131259
"11/03/2014",54.1150431034483
"11/03/2015",49.1159879667116
"11/03/2016",55.269927467462
"11/03/2017",40.2186382158998
"11/04/2014",54.7689696180556
"11/04/2015",48.1166192588061
"11/04/2016",54.6564634227518
"11/04/2017",39.705196069256
"11/05/2014",55.0675575567737
"11/05/2015",50.9886979722519
"11/05/2016",55.8989471116995
"11/05/2017",39.1421847639309
"11/06/2014",54.0495144418423
"11/06/2015",53.2642423307203
"11/06/2016",54.4645033453423
"11/06/2017",42.6667726539826
"11/07/2014",49.9705955276579
"11/07/2015",53.5206449154891
"11/07/2016",55.9941494666851
"11/07/2017",43.3670118787548
"11/08/2014",47.4096998420221
"11/08/2015",50.4871399204244
"11/08/2016",58.478972107438
"11/08/2017",49.2986238494412
"11/09/2014",47.4791960153738
"11/09/2015",48.9722063054423
"11/09/2016",57.9210723953634
"11/09/2017",47.8285817773301
"11/10/2014",45.9660023419204
"11/10/2015",48.6736629456526
"11/10/2016",55.8972129664531
"11/10/2017",46.1767420623072
"11/11/2014",41.3578767177071
"11/11/2015",50.0581666606124
"11/11/2016",57.4144640413562
"11/11/2017",46.9636015424165
"11/12/2014",37.5499714919227
"11/12/2015",47.8568982468609
"11/12/2016",56.4167549771477
"11/12/2017",50.067296215746
"11/13/2014",38.5373230504228
"11/13/2015",53.5134172406807
"11/13/2016",52.5650283134374
"11/13/2017",49.3313792621576
"11/14/2014",38.4017069319438
"11/14/2015",47.4037886994981
"11/14/2016",53.7149312452254
"11/14/2017",49.9844116486984
"11/15/2014",38.2044533333333
"11/15/2015",43.5452583549143
"11/15/2016",50.9589412098433
"11/15/2017",47.9749720512276
"11/16/2014",39.4644693304199
"11/16/2015",43.1590619522212
"11/16/2016",48.6694028610983
"11/16/2017",45.5877234018068
"11/17/2014",40.1435662688442
"11/17/2015",51.4180174040041
"11/17/2016",48.1546338544394
"11/17/2017",46.5196835908756
"11/18/2014",40.0431042909509
"11/18/2015",46.1944389223123
"11/18/2016",48.8200509821562
"11/18/2017",48.228898257448
"11/19/2014",44.5061106791999
"11/19/2015",44.5751005738798
"11/19/2016",51.0375199131064
"11/19/2017",45.901106824417
"11/20/2014",47.6058391310521
"11/20/2015",41.3740256489086
"11/20/2016",51.4699651162791
"11/20/2017",47.709889740315
"11/21/2014",48.9888731000353
"11/21/2015",41.9082038834951
"11/21/2016",50.6774482947541
"11/21/2017",47.3596060061602
"11/22/2014",46.8525599194361
"11/22/2015",42.2463035520607
"11/22/2016",48.7834386686612
"11/22/2017",57.491783821157
"11/23/2014",48.2176219469027
"11/23/2015",41.5224506351402
"11/23/2016",47.2534371599565
"11/23/2017",53.6924408973253
"11/24/2014",45.7358699348257
"11/24/2015",42.7340663601118
"11/24/2016",47.8175233897781
"11/24/2017",49.8277067863927
"11/25/2014",51.0545337484081
"11/25/2015",40.5523972755694
"11/25/2016",47.9186781304447
"11/25/2017",48.7033085950984
"11/26/2014",55.0881617543365
"11/26/2015",39.7636861579121
"11/26/2016",48.3864824442134
"11/26/2017",48.9912550904056
"11/27/2014",54.2022816083817
"11/27/2015",39.4786404217926
"11/27/2016",45.8308667946257
"11/27/2017",47.133355935041
"11/28/2014",46.6980629899018
"11/28/2015",36.8693403441683
"11/28/2016",46.3815913200723
"11/28/2017",45.7555482582882
"11/29/2014",33.7571042936092
"11/29/2015",35.4817567473324
"11/29/2016",47.6594659646484
"11/29/2017",48.1343890118799
"11/30/2014",31.0383930594901
"11/30/2015",36.8658189698619
"11/30/2016",47.4601231321747
"11/30/2017",46.008908
"12/01/2014",32.6761540636042
"12/01/2015",43.7089466098509
"12/01/2016",44.9919720195462
"12/01/2017",46.5250640030464
"12/02/2014",34.5411236193713
"12/02/2015",45.1131632448673
"12/02/2016",46.7055581151832
"12/02/2017",44.1321878042305
"12/03/2014",39.741380798274
"12/03/2015",49.008127116292
"12/03/2016",46.8043387578877
"12/03/2017",43.5111730489578
"12/04/2014",43.2537513283741
"12/04/2015",47.7557865864449
"12/04/2016",42.6616811912441
"12/04/2017",41.2868895865174
"12/05/2014",46.9569660431467
"12/05/2015",46.3058607594937
"12/05/2016",39.1284181517545
"12/05/2017",40.3573708159803
"12/06/2014",49.0537234574962
"12/06/2015",48.5810942483229
"12/06/2016",37.4025987566377
"12/06/2017",44.1976299318466
"12/07/2014",48.8077145899894
"12/07/2015",48.9457145072898
"12/07/2016",34.6333617894249
"12/07/2017",43.6776548784962
"12/08/2014",51.0462155849671
"12/08/2015",54.1861605630821
"12/08/2016",35.0727467300832
"12/08/2017",40.4199878826638
"12/09/2014",54.2897514027985
"12/09/2015",50.5432922549415
"12/09/2016",35.308152284264
"12/09/2017",38.4017352164731
"12/10/2014",54.917971043771
"12/10/2015",47.9034619828981
"12/10/2016",40.1558107025846
"12/10/2017",42.5133031783076
"12/11/2014",50.7844729707298
"12/11/2015",46.4526962489721
"12/11/2016",41.6046680584551
"12/11/2017",40.4259559458681
"12/12/2014",50.0814738753842
"12/12/2015",45.3499987421384
"12/12/2016",40.639268355407
"12/12/2017",41.6090292836623
"12/13/2014",46.72959663626
"12/13/2015",45.0707818731118
"12/13/2016",37.9047565492626
"12/13/2017",43.99048551795
"12/14/2014",44.665550601557
"12/14/2015",43.0281617953202
"12/14/2016",34.8167303816397
"12/14/2017",44.9076231402999
"12/15/2014",47.1257598511987
"12/15/2015",40.6260691492035
"12/15/2016",36.5606194262012
"12/15/2017",43.8455559491877
"12/16/2014",48.4645546826114
"12/16/2015",41.4726685778387
"12/16/2016",33.01601149814
"12/16/2017",43.6538350728888
"12/17/2014",46.6142991713294
"12/17/2015",41.2186557160908
"12/17/2016",31.0576875477995
"12/17/2017",46.3607322352941
"12/18/2014",47.2119639703285
"12/18/2015",44.2179704016913
"12/18/2016",35.4551142210331
"12/18/2017",46.5763073952224
"12/19/2014",48.6830549667938
"12/19/2015",43.134165781084
"12/19/2016",40.91366848699
"12/19/2017",44.553986875503
"12/20/2014",48.3399413261699
"12/20/2015",43.9090291330291
"12/20/2016",44.9482794861814
"12/20/2017",40.8932747095853
"12/21/2014",51.4146220930233
"12/21/2015",41.1320667790894
"12/21/2016",41.8318895845191
"12/21/2017",37.5978866094741
"12/22/2014",47.9500049648911
"12/22/2015",41.8127136379491
"12/22/2016",40.9535973942884
"12/22/2017",39.4510546645394
"12/23/2014",47.2376144322603
"12/23/2015",41.0355968468469
"12/23/2016",38.7796721425588
"12/23/2017",35.8739930434783
"12/24/2014",43.4007956536979
"12/24/2015",40.9875845978904
"12/24/2016",38.5238712595685
"12/24/2017",35.0587229326513
"12/25/2014",43.1100247384789
"12/25/2015",39.8033246202103
"12/25/2016",37.3017867836502
"12/25/2017",35.1729106797748
"12/26/2014",41.6837453209483
"12/26/2015",39.1629913749366
"12/26/2016",38.3233254404903
"12/26/2017",37.1551699088894
"12/27/2014",44.6756842475387
"12/27/2015",38.871601768957
"12/27/2016",41.6148821138211
"12/27/2017",38.9867316206537
"12/28/2014",42.8488854423687
"12/28/2015",39.9210313849297
"12/28/2016",42.0970956700325
"12/28/2017",44.8376587530778
"12/29/2014",40.1333866926503
"12/29/2015",41.6654441703364
"12/29/2016",43.1532876898048
"12/29/2017",46.7651859359942
"12/30/2014",34.9969982987411
"12/30/2015",38.5459808780979
"12/30/2016",41.3389205486714
"12/30/2017",44.4837795883362
"12/31/2014",34.9085020242915
"12/31/2015",37.2010824259801
"12/31/2016",37.228818289373
"12/31/2017",39.7600543806647
